Timestamp,Round_Type,Test_Name,Energy_Joules,Duration_Sec,Avg_Watts,Peak_Watts,Max_Temp_C,Avg_Freq_MHz,Avg_RAM_GB
2026-02-25T10:18:03.266749,warmup,speedometer,1732.7991943359375,44.415638,39.01326812722891,55064.98250529994,0,4110.875,4.6912917239325385
2026-02-25T10:19:58.877235,warmup,jetstream,3307.8416595458984,76.22557,43.39543357361445,77460.59091845948,0,3882.0625,4.7798149467448345
2026-02-25T10:25:52.442484,warmup,motionmark,13720.781387329102,314.89435,43.57265027882877,57781.89040907663,0,3739.375,4.218571372443649
2026-02-25T10:27:10.385598,warmup,control,451.2396545410156,14.806206,30.47638635724882,33713.8727082679,0,3836.125,3.9394967430516292
2026-02-25T10:27:59.159903,warmup,control,449.6974639892578,14.806597,30.371425925164157,37794.640315836994,0,4549.625,3.957960931878341
2026-02-25T10:29:54.488231,actual,jetstream,3296.629440307617,76.029274,43.360001573967644,77489.013671875,0,3999.3125,4.744151310146791
2026-02-25T10:31:49.202010,actual,jetstream,3295.42138671875,76.02973,43.343852289344575,77672.52706403109,0,4078.9375,4.728526609730346
2026-02-25T10:37:42.210965,actual,motionmark,13738.283508300781,314.29483,43.711452422875624,58842.41458758637,0,3691.6875,4.2290910525603875
2026-02-25T10:38:52.224976,actual,speedometer,1500.9056091308594,36.613125,40.993649384772795,54714.18371152638,0,4076.4375,4.722461989119246
2026-02-25T10:39:40.465610,actual,control,447.97271728515625,14.806573,30.25498994839361,34791.802641135364,0,4264.5,3.9721932662160775
2026-02-25T10:40:50.353989,actual,speedometer,1491.2505645751953,36.213272,41.179669281891876,54363.84498174466,0,4023.5,4.742666484228248
2026-02-25T10:42:44.976120,actual,jetstream,3282.851058959961,75.826324,43.29434536428221,77368.34808809673,0,3905.4375,4.844044953193564
2026-02-25T10:44:45.562830,actual,jetstream,3314.442428588867,76.228874,43.48014413264017,76083.54271356783,0,3853.75,4.701327172022887
2026-02-25T10:50:38.004385,actual,motionmark,13692.146575927734,313.69482,43.647984292274046,61805.38004966237,0,3818.875,4.205456406903115
2026-02-25T10:52:32.918136,actual,jetstream,3322.406982421875,76.427765,43.47120424654411,78018.87857313525,0,3877.75,4.6892736454804735
2026-02-25T10:58:26.714961,actual,motionmark,13777.808410644531,315.09528,43.725848291489896,59616.012191025526,0,3778.875,4.185617856912849
2026-02-25T10:59:14.657162,actual,control,453.7110900878906,14.806733,30.6422145984459,35268.50561400753,0,3952.9375,3.904435007195724
2026-02-25T11:00:02.937985,actual,control,450.59197998046875,14.806604,30.43182487898432,34262.3456632812,0,3860.0,3.9159004311812553
2026-02-25T11:01:12.744307,actual,speedometer,1487.7931213378906,36.213627,41.08379205810814,53627.89595005893,0,3945.3125,4.696065308617764
2026-02-25T11:02:01.049934,actual,control,446.94091796875,14.807187,30.184053052666247,6218948.364141397,0,4133.0625,3.9249752948158667
2026-02-25T11:03:10.219668,actual,speedometer,1461.1271362304688,35.41285,41.25980078503901,52968.70092650753,0,3859.375,4.717845575769521
2026-02-25T11:03:58.427912,actual,control,449.49668884277344,14.806708,30.35763850025093,34562.61409645498,0,3916.9375,3.9412653571680973
2026-02-25T11:05:09.537259,actual,speedometer,1529.0634765625,37.413307,40.86950871684505,54961.3147518883,0,4159.25,4.700512416779049
2026-02-25T11:11:02.641015,actual,motionmark,13719.099182128906,314.2954,43.65033399193532,59167.44979898721,0,3759.1875,4.202967874729474
2026-02-25T11:12:12.809111,actual,speedometer,1505.5894775390625,36.813076,40.898225335450434,57041.49409272151,0,4000.5625,4.676377450266192
2026-02-25T11:14:08.391139,actual,jetstream,3322.493865966797,76.22715,43.586751780261984,76987.49178019,0,4049.0625,4.700740953649616
2026-02-25T11:15:18.255868,actual,speedometer,1492.9317932128906,36.213264,41.22610414827259,54365.99194762488,0,3950.5625,4.6947336457466164
2026-02-25T11:16:06.573343,actual,control,450.6667175292969,14.80665,30.436777902449027,33593.41261973932,0,4200.75,3.9343396738955847
2026-02-25T11:22:00.778048,actual,motionmark,13833.247909545898,315.49588,43.84604930354684,58539.15573846567,0,3849.3125,4.224272048496007
2026-02-25T11:27:48.710718,actual,motionmark,13705.585159301758,311.29294,44.02793445717644,55628.33086447088,0,3720.875,4.134536471385246
2026-02-25T11:28:58.346039,actual,speedometer,1485.4315185546875,36.21308,41.0191985480022,55124.94417890232,0,3983.0,4.8362697955689145
2026-02-25T11:34:54.924287,actual,motionmark,13913.487564086914,317.69653,43.79489937799105,59297.11116618247,0,3546.6875,4.225162292576436
2026-02-25T11:36:50.359661,actual,jetstream,3336.6725463867188,76.43251,43.655148135089625,76708.00290573575,0,3948.5625,4.793124715487163
2026-02-25T11:38:45.653630,actual,jetstream,3321.3883209228516,76.02662,43.68717589868985,79366.71271454543,0,4019.9375,4.7976002118974455
2026-02-25T11:44:38.681464,actual,motionmark,13768.127670288086,314.0954,43.83422256514449,8090850.82996171,0,3851.1875,4.2373531404645695
2026-02-25T11:46:33.908300,actual,jetstream,3339.256622314453,76.027466,43.92171405942233,77209.31930041604,0,4002.5625,4.794164907245736
2026-02-25T11:47:22.200531,actual,control,454.7233428955078,14.806551,30.710956447285245,34941.7835036433,0,3882.0,3.9774167914139595
2026-02-25T11:48:33.487128,actual,speedometer,1522.480484008789,37.213295,40.9122729929932,52471.29507341782,0,4325.625,4.772482242990048
2026-02-25T11:54:20.759462,actual,motionmark,13660.49154663086,310.2931,44.02447733008198,56981.22570862123,0,4097.4375,4.182342028203351
2026-02-25T11:55:30.209648,actual,speedometer,1473.8826751708984,35.813076,41.15487525201405,56112.3948612124,0,3916.375,4.730596405366508
2026-02-25T12:01:23.350100,actual,motionmark,13782.123138427734,314.0943,43.87893425136252,58013.0725649733,0,3952.5625,4.2431880281171725
2026-02-25T12:07:49.756530,actual,motionmark,13917.139541625977,317.69534,43.806558640822296,59008.42101130653,0,3566.8125,4.239925821172366
2026-02-25T12:08:59.606269,actual,speedometer,1491.094482421875,36.413372,40.94909096641407,54107.74269295697,0,4217.1875,4.797306641288426
2026-02-25T12:10:08.779595,actual,speedometer,1463.7259979248047,35.412804,41.333242008308765,54196.688398044906,0,3955.6875,4.785972914882213
2026-02-25T12:11:19.092156,actual,speedometer,1487.2795715332031,36.21335,41.06992508379377,53804.023781014446,0,4167.5,4.866708745070494
2026-02-25T12:12:33.688383,actual,speedometer,1643.1332397460938,40.81446,40.25860539980423,57000.24168695037,0,3954.5625,4.834729814992367
2026-02-25T12:13:22.047368,actual,control,452.3800811767578,14.806396,30.553017842880728,34229.52776578203,0,4137.625,3.9701766967773438
2026-02-25T12:14:31.123988,actual,speedometer,1460.6598052978516,35.412983,41.246449227331446,53718.29852386934,0,4134.8125,4.762254917421821
2026-02-25T12:20:23.760007,actual,motionmark,13784.055862426758,313.89444,43.91302968739032,59323.794878878856,0,3868.8125,4.265486852596096
2026-02-25T12:22:18.979108,actual,jetstream,3324.4639282226562,76.230225,43.61083714789844,77233.62601465128,0,3926.4375,4.838630526868855
2026-02-25T12:23:28.822702,actual,speedometer,1485.8926239013672,36.013447,41.25938358250926,52368.47077182789,0,4490.1875,4.7565733312250496
2026-02-25T12:25:24.575474,actual,jetstream,3377.5381469726562,76.42909,44.19178806096809,80914.21462665663,0,3933.9375,4.8226697742938995
