Timestamp,Round_Type,Test_Name,Energy_Joules,Duration_Sec,Avg_Watts,Peak_Watts,Max_Temp_C,Avg_Freq_MHz,Avg_RAM_GB
2026-02-26T09:06:27.189093,warmup,control,370.4822692871094,14.82373,24.992513307184453,66694.64111560956,0.0,3800.0,9.875665765059622
2026-02-26T09:06:47.181341,warmup,control,354.56752014160156,14.226924,24.92228960677667,56678.924560546875,0.0,3800.0,9.859236312239137
2026-02-26T09:07:07.320305,warmup,control,366.9733123779297,14.426022,25.438288696490947,67165.8156481782,0.0,3800.0,9.84310887310956
2026-02-26T09:07:28.318351,warmup,control,354.9314880371094,15.232321,23.301208531326864,48846.81701660156,0.0,3800.0,9.835569724058493
2026-02-26T09:08:31.737387,warmup,jetstream,2325.2144470214844,57.70001,40.29833698506265,88570.44622292694,0.0,3800.0,10.202078076066641
2026-02-26T09:09:19.186765,actual,jetstream,2010.6815185546875,41.67758,48.24372045005222,86878.96728981286,0.0,3800.0,10.289687074933733
2026-02-26T09:09:39.343461,actual,control,316.1455383300781,14.424823,21.916770717400006,43864.21203846112,0.0,3800.0,9.731667441290778
2026-02-26T09:10:00.348868,actual,control,327.67967224121094,15.224101,21.523745293151364,36838.9892578125,0.0,3800.0,9.739120581211187
2026-02-26T09:15:25.179964,actual,motionmark,17775.451599121094,319.05228,55.713288114164534,88229.59899902344,0.0,3800.0,9.504333280844374
2026-02-26T09:16:11.253594,actual,speedometer,1419.9250946044922,40.260166,35.26873422738725,77464.75220192224,0.0,3800.0,9.65909168638032
2026-02-26T09:16:32.275707,actual,control,318.9360046386719,15.223618,20.950079320084875,39530.615111691266,0.0,3800.0,9.291787612132538
2026-02-26T09:21:57.873323,actual,motionmark,17648.324813842773,319.87265,55.17297216202377,178910.8125290068,0.0,3800.0,9.53910719565558
2026-02-26T09:22:40.955733,actual,speedometer,1335.0076751708984,37.269943,35.81995484057753,71360.44909606627,0.0,3800.0,9.532021136994057
2026-02-26T09:23:26.751232,actual,jetstream,1981.707046508789,40.081375,49.442092405981306,88759.68588057475,0.0,3800.0,9.745436998877194
2026-02-26T09:23:47.364929,actual,control,306.43701171875,14.825299,20.66987058532513,41461.639404296875,0.0,3800.0,9.21325357336747
2026-02-26T09:24:33.796125,actual,jetstream,2030.266357421875,40.67889,49.90958104859486,87899.99715199099,0.0,3800.0,9.658466059987138
2026-02-26T09:25:20.427570,actual,jetstream,2005.7444305419922,40.882206,49.061550899234554,87852.28633167381,0.0,3800.0,9.65892738045998
2026-02-26T09:30:46.112923,actual,motionmark,17810.046813964844,319.87024,55.678974117644835,85679.480780253,0.0,3800.0,9.439305656771872
2026-02-26T09:36:10.808574,actual,motionmark,17678.88102722168,318.87286,55.441786507706176,87241.59240489826,0.0,3800.0,9.469418617832467
2026-02-26T09:36:41.610720,actual,speedometer,1097.3289947509766,25.034388,43.83286680509132,78309.17358398438,0.0,3800.0,9.58831991360882
2026-02-26T09:37:27.022742,actual,jetstream,2017.0251007080078,39.67741,50.83560395469381,88437.576291617,0.0,3800.0,9.721580028533936
2026-02-26T09:38:12.815231,actual,jetstream,1986.3096008300781,40.074852,49.56498905673009,89779.63226010102,0.0,3800.0,9.686827744587813
2026-02-26T09:38:43.859638,actual,speedometer,1109.495132446289,25.234005,43.968253650036495,82883.07189941406,0.0,3800.0,9.51082780957222
2026-02-26T09:44:09.498719,actual,motionmark,17680.834411621094,319.86032,55.27673583150637,86185.98937988281,0.0,3800.0,9.434825768390247
2026-02-26T09:44:50.081820,actual,speedometer,1316.7635040283203,34.84863,37.785230123201984,73909.45434104651,0.0,3800.0,9.451184727928855
2026-02-26T09:45:21.249926,actual,speedometer,1118.3783569335938,25.433462,43.972714250761214,84767.15087890625,0.0,3800.0,9.516825860784959
2026-02-26T09:45:51.235846,actual,speedometer,1070.6900482177734,24.238028,44.17397521851915,82830.45783114793,0.0,3800.0,9.589058635680656
2026-02-26T09:46:11.189325,actual,control,296.98048400878906,14.221336,20.88274153770005,43830.56640625,0.0,3800.0,9.15967052930022
2026-02-26T09:46:31.184523,actual,control,297.61683654785156,14.222344,20.926004640856075,43984.75646972656,0.0,3800.0,9.158100337198336
2026-02-26T09:46:51.205872,actual,control,289.55084228515625,14.227021,20.35217648762564,41582.87048339844,0.0,3800.0,9.155625957332246
