Timestamp,Round_Type,Test_Name,Energy_Joules,Duration_Sec,Avg_Watts,Peak_Watts,Max_Temp_C,Avg_Freq_MHz,Avg_RAM_GB
2026-02-26T01:11:23.008977,warmup,motionmark,18683.84523010254,314.64175,59.38132886084742,164659.1445146981,0.0,3800.0,8.584836194716816
2026-02-26T01:12:42.237119,warmup,jetstream,4235.92724609375,65.31284,64.85596470914066,95239.60035674427,0.0,3800.0,9.944503632987418
2026-02-26T01:14:02.459495,warmup,jetstream,4806.446075439453,69.27683,69.38028306779414,90414.22934987437,0.0,3800.0,9.885978216412424
2026-02-26T01:14:44.124253,warmup,speedometer,1588.4479064941406,31.842926,49.8838550984335,87702.91888899164,0.0,3800.0,9.685980755349863
2026-02-26T01:15:23.978992,warmup,speedometer,1475.6672821044922,30.00033,49.18836833143143,76286.81432062657,0.0,3800.0,9.711249875706553
2026-02-26T01:16:05.737319,actual,speedometer,1576.9325103759766,31.840265,49.52636262216965,75536.34643554688,0.0,3800.0,9.749474946016111
2026-02-26T01:17:31.887327,actual,jetstream,3263.3297576904297,76.13473,42.86256426850702,90940.46587920068,0.0,3800.0,9.712815299708181
2026-02-26T01:18:44.821256,actual,jetstream,2976.6197967529297,63.30872,47.017532446603404,90656.86885397232,0.0,3800.0,9.570860688791335
2026-02-26T01:19:09.260524,actual,control,287.6134338378906,14.8224745,19.403874423119476,45038.14697265625,0.0,3800.0,8.67280704096744
2026-02-26T01:20:20.039457,actual,jetstream,2947.2376708984375,61.36923,48.02468062412446,92537.63415149807,0.0,3800.0,9.610750260291162
2026-02-26T01:21:01.303796,actual,speedometer,1537.7564392089844,31.640184,48.601374733123684,78781.89470300722,0.0,3800.0,9.496540522575378
2026-02-26T01:21:41.831679,actual,speedometer,1500.436996459961,30.83645,48.65790311335971,74280.85327381268,0.0,3800.0,9.609781411977915
2026-02-26T01:22:55.005781,actual,jetstream,2979.598388671875,63.10541,47.216211552573306,90758.12718611042,0.0,3800.0,9.759030543667285
2026-02-26T01:28:19.178293,actual,motionmark,17410.483306884766,314.60086,55.341499406215114,104864.1081779234,0.0,3800.0,8.872711339272744
