Timestamp,Round_Type,Test_Name,Energy_Joules,Duration_Sec,Avg_Watts,Peak_Watts,Max_Temp_C,Avg_Freq_MHz,Avg_RAM_GB
2026-02-25T04:30:08.018616,warmup,motionmark,14799.269561767578,321.89813,45.97500942850329,57435.4622232255,0,3889.3125,4.003460022768273
2026-02-25T04:31:05.549814,warmup,speedometer,1016.7982177734375,25.60987,39.70337287043775,51900.04895082701,0,4181.0,3.909086638230544
2026-02-25T04:32:26.602562,warmup,jetstream,1946.7045440673828,43.616127,44.63267781816994,77313.37044105427,0,4045.0,4.065003516457297
2026-02-25T04:33:23.899769,warmup,speedometer,1002.1488494873047,25.410498,39.43837895216791,51284.7900390625,0,4161.875,3.9597800203072007
2026-02-25T04:34:21.239417,warmup,speedometer,1001.949951171875,25.410067,39.431220357343996,51468.04886247644,0,4068.125,3.9025028140045874
2026-02-25T04:40:14.869987,actual,motionmark,14655.469314575195,318.49622,46.014578491936874,57589.66033778535,0,3941.375,3.821536039019768
2026-02-25T04:41:01.393805,actual,control,452.6770477294922,14.806571,30.5727131372613,32685.62968651853,0,4336.5,3.452201291134483
2026-02-25T04:41:47.913990,actual,control,446.9895324707031,14.806089,30.189574874951997,33916.99096062612,0,4163.4375,3.4434181514539217
2026-02-25T04:42:34.427836,actual,control,448.07508850097656,14.806435,30.26218590099349,32429.680752394783,0,4072.125,3.4586042103014494
2026-02-25T04:48:27.242014,actual,motionmark,14666.433074951172,317.69757,46.164763158091425,57651.38559005967,0,3573.0,3.8533230547635062
2026-02-25T04:49:48.551154,actual,jetstream,1965.2848510742188,43.81672,44.852395411482625,77603.59414258793,0,3883.125,4.158264574422017
2026-02-25T04:50:48.499605,actual,speedometer,1081.0499725341797,28.010094,38.59501408792772,51633.59522220477,0,4110.0625,3.881474481502049
2026-02-25T04:51:46.199044,actual,speedometer,1015.1608123779297,25.809895,39.332233330586185,52117.27583228643,0,4072.1875,4.088248507667134
2026-02-25T04:53:07.426757,actual,jetstream,1948.3877563476562,43.617348,44.670018827088164,76951.14672483511,0,3917.5,4.109282666986639
2026-02-25T04:54:05.506533,actual,speedometer,1022.4055023193359,26.010292,39.30772873750652,52345.084185576314,0,4224.9375,3.916788679180723
2026-02-25T04:55:06.814677,actual,speedometer,1079.9366760253906,27.81023,38.83235327522968,51887.24383636934,0,4114.25,3.8959968242239444
2026-02-25T05:01:02.267073,actual,motionmark,14720.483444213867,320.29724,45.95882076353161,57855.27061562793,0,3833.375,3.810474286284658
2026-02-25T05:01:48.938771,actual,control,450.17005920410156,14.806537,30.40346700947707,34250.69070933328,0,3876.5,3.46423992357756
2026-02-25T05:03:09.904737,actual,jetstream,1989.441879272461,44.015827,45.1983301204919,78280.65498390389,0,3869.375,4.2606806368441195
2026-02-25T05:09:05.313269,actual,motionmark,14783.508407592773,320.2955,46.15584173862191,61440.62598146984,0,3845.375,3.963662840616532
2026-02-25T05:15:01.344909,actual,motionmark,14780.239974975586,320.89627,46.05924517282668,57392.292885325056,0,3998.0625,3.9196265328717264
2026-02-25T05:16:22.414816,actual,jetstream,1945.6720581054688,43.61821,44.60687538772152,76984.27133224717,0,3969.75,4.2213445663452145
2026-02-25T05:17:43.714221,actual,jetstream,1956.1251525878906,43.816086,44.643995645523674,77214.07329616834,0,4060.5625,4.2210179324603185
2026-02-25T05:18:41.250793,actual,speedometer,1011.3140869140625,25.609941,39.48912209184951,51636.278928823805,0,4090.6875,4.045746553861178
2026-02-25T05:24:33.841006,actual,motionmark,14641.462692260742,317.49728,46.11523819120826,58018.43997821137,0,3876.6875,3.9170941568306215
2026-02-25T05:25:36.859148,actual,speedometer,1163.9700927734375,30.611847,38.02351726027631,51587.12875902952,0,4174.9375,3.9760137742565522
2026-02-25T05:26:36.140279,actual,speedometer,1066.898681640625,27.410606,38.922841824096295,51911.24384127669,0,4264.6875,3.990729050670596
2026-02-25T05:32:29.547361,actual,motionmark,14683.267227172852,318.29883,46.130446747708284,57630.91274242305,0,3891.75,4.008485242097691
2026-02-25T05:33:50.866824,actual,jetstream,1955.7388610839844,43.815853,44.63541679957673,77432.68036962154,0,3891.5,4.246345830718856
2026-02-25T05:35:12.479258,actual,jetstream,1950.9832916259766,43.617504,44.72936579832667,77480.60370181176,0,4149.8125,4.260595234957608
2026-02-25T05:41:05.255231,actual,motionmark,14637.549789428711,317.6952,46.07419246318078,58386.39542847444,0,3885.8125,3.990294412097091
2026-02-25T05:47:01.604503,actual,motionmark,14693.706649780273,319.4963,45.99022476873839,57795.8456834956,0,3693.0625,4.017071047002185
2026-02-25T05:52:56.194502,actual,motionmark,14702.29573059082,319.49588,46.017168454850875,57794.00542752826,0,3709.4375,3.98979453968957
2026-02-25T05:53:42.680423,actual,control,450.9470520019531,14.806932,30.45513088072216,32432.977877815847,0,4251.4375,3.6021717473080286
2026-02-25T05:59:35.085625,actual,motionmark,14613.580123901367,317.09875,46.08526562750994,60535.98681900617,0,3860.375,3.992124164487554
2026-02-25T06:00:36.646100,actual,speedometer,1129.4822845458984,29.611254,38.143682957361364,50562.949635874684,0,3959.0,4.000566991170247
2026-02-25T06:01:34.982063,actual,speedometer,1035.5228424072266,26.409758,39.2098572962019,52108.457939109605,0,3996.0625,4.009454869512302
2026-02-25T06:07:28.816443,actual,motionmark,14729.046005249023,318.69678,46.21648830354992,57714.5677116049,0,4172.6875,4.0170690123937725
2026-02-25T06:08:50.275050,actual,jetstream,1963.3184051513672,43.81666,44.80757787452004,77177.03814482568,0,3818.625,4.281051963702586
2026-02-25T06:09:36.790936,actual,control,450.7587127685547,14.806574,30.4431472647592,32158.47302920854,0,3859.9375,3.6153895729466488
2026-02-25T06:15:30.012278,actual,motionmark,14732.874984741211,318.09616,46.31579012063903,57345.90309948178,0,4128.125,3.9473110012073613
2026-02-25T06:16:27.156645,actual,speedometer,996.5071716308594,25.20997,39.528296607685746,50874.25960368247,0,4174.1875,4.105784714221954
2026-02-25T06:17:48.432980,actual,jetstream,1960.7392578125,43.817142,44.74822337368558,77005.35759824706,0,3903.0625,4.30068142921137
2026-02-25T06:23:41.858100,actual,motionmark,14716.798889160156,318.29565,46.23625515824723,61595.36083739007,0,3914.5625,4.018802511115831
2026-02-25T06:29:35.309397,actual,motionmark,14690.70588684082,318.29614,46.154206855417165,57728.216276695974,0,3886.9375,4.035479318698996
2026-02-25T06:30:22.260516,actual,control,449.6130828857422,14.80638,30.366172074858415,32336.441116716393,0,4011.3125,3.6407337690654553
2026-02-25T06:31:44.222593,actual,jetstream,1954.4921417236328,43.615246,44.81213155885061,77807.86255496231,0,4288.875,4.298256163163619
2026-02-25T06:37:39.363756,actual,motionmark,14676.164367675781,318.69595,46.05067735462525,58340.408095163315,0,3847.9375,3.9722263491639525
2026-02-25T06:39:02.942984,actual,jetstream,1951.0020446777344,43.816643,44.52650662164453,76895.86236848304,0,4034.125,4.273622297053963
2026-02-25T06:39:59.879088,actual,speedometer,984.4633941650391,25.009964,39.36284731017762,51788.40675516447,0,4337.9375,4.286604843740388
2026-02-25T06:40:57.054825,actual,speedometer,997.2096710205078,25.209644,39.55667406570707,51318.45138779836,0,4130.4375,4.111935526132584
2026-02-25T06:41:55.818555,actual,speedometer,1048.780029296875,26.809685,39.11944617390599,53726.1962890625,0,4327.8125,4.0952238475575165
2026-02-25T06:47:48.761248,actual,motionmark,14661.191940307617,317.6957,46.1485375480613,57406.401514407975,0,3880.125,4.0465933913704735
2026-02-25T06:48:46.898643,actual,speedometer,1029.34228515625,26.210024,39.2728478675277,52272.54742953046,0,4114.6875,4.0850007767067815
2026-02-25T06:49:33.363372,actual,control,451.5580139160156,14.806547,30.497185732501684,32450.536986983767,0,4003.0,3.6597538496318616
2026-02-25T06:50:31.910054,actual,speedometer,1039.2468566894531,26.609661,39.05524601344802,52509.710417320974,0,4160.125,4.174633930347584
2026-02-25T06:51:28.994227,actual,speedometer,996.2688446044922,25.209995,39.51880373655339,51612.73898790829,0,4319.0625,4.147919148206711
2026-02-25T06:52:50.172125,actual,jetstream,1941.5871276855469,43.61839,44.513039745060446,76788.82081304962,0,3762.375,4.336786010048606
2026-02-25T06:58:44.764567,actual,motionmark,14763.048858642578,319.49466,46.20749798648459,57666.33766950178,0,3864.8125,4.073748697706727
2026-02-25T06:59:45.671113,actual,speedometer,1111.8204650878906,29.011295,38.323710302759345,52556.330235160174,0,4245.3125,4.0883294708874764
2026-02-25T07:01:06.913935,actual,jetstream,1945.12353515625,43.617,44.59553695018571,78102.07347774025,0,3917.875,4.285699879039417
2026-02-25T07:01:54.538234,actual,control,451.41798400878906,14.806914,30.486972775609356,32609.795804905363,0,4076.0,3.6626439847444234
2026-02-25T07:02:52.277335,actual,speedometer,1013.9234313964844,25.810097,39.28398376017279,51435.997737711994,0,4128.1875,4.10273096215634
2026-02-25T07:03:49.768084,actual,speedometer,1007.4607696533203,25.60997,39.3386157677389,51905.876428038624,0,4205.125,4.103202702448918
2026-02-25T07:09:43.325683,actual,motionmark,14667.819046020508,318.4973,46.05319745574141,58034.1588312657,0,3962.875,4.040303724473214
2026-02-25T07:11:04.404147,actual,jetstream,1944.9954833984375,43.61685,44.59275448360983,76965.71541790986,0,4055.1875,4.316340585188432
2026-02-25T07:11:50.889150,actual,control,449.2399139404297,14.806985,30.33972911706399,32174.881978250625,0,4188.1875,3.6725621474416634
2026-02-25T07:12:49.268196,actual,speedometer,1006.8729705810547,25.60982,39.3158940820769,53470.47738693467,0,4022.75,4.076361377422626
2026-02-25T07:13:48.059719,actual,speedometer,1040.385513305664,26.810331,38.80539607309078,53147.81917399497,0,4138.9375,4.1056426553165215
2026-02-25T07:14:34.584873,actual,control,446.9892883300781,14.806858,30.187990479146766,32086.166305451105,0,4167.0625,3.658589011744449
2026-02-25T07:15:21.077048,actual,control,447.7638702392578,14.807091,30.23982700175597,32080.875569252512,0,4132.75,3.6549231378655684
2026-02-25T07:16:07.577837,actual,control,447.18821716308594,14.806554,30.20204547007264,32559.955539123326,0,4131.5,3.659284190127724
2026-02-25T07:16:54.068471,actual,control,451.51292419433594,14.80663,30.4939695389387,32685.553009186555,0,4181.375,3.653349575243498
2026-02-25T07:22:48.693034,actual,motionmark,14660.531692504883,319.49643,45.886370913455536,57417.74975983238,0,3942.875,4.023586139595456
2026-02-25T07:23:45.818395,actual,speedometer,993.1218414306641,25.209879,39.39415343606623,51569.799682003766,0,4289.6875,4.138430595397949
2026-02-25T07:24:42.983660,actual,speedometer,999.3875122070312,25.209913,39.64264026643135,51250.591949002825,0,4238.8125,4.1173915565013885
2026-02-25T07:30:34.806322,actual,motionmark,14613.083206176758,316.6958,46.142333451143834,57772.15238791614,0,3845.0625,4.017431308493629
2026-02-25T07:31:56.349161,actual,jetstream,1947.2302551269531,43.61605,44.644809769040364,76563.54281142232,0,3730.1875,4.325125798312101
2026-02-25T07:32:54.049981,actual,speedometer,1011.4087371826172,25.809912,39.186834003254916,52424.291869211265,0,4129.3125,4.152520128788839
2026-02-25T07:33:52.003877,actual,speedometer,1018.7337646484375,26.010271,39.16659555944025,53125.35271601957,0,4235.875,4.151648608121005
2026-02-25T07:39:44.809921,actual,motionmark,14631.762588500977,317.6959,46.055874779942,57607.37280150753,0,4060.5,4.0378872613487005
2026-02-25T07:41:06.100909,actual,jetstream,1950.8748321533203,43.815628,44.524634729720646,77305.31932150795,0,3994.625,4.355009933402635
2026-02-25T07:42:27.170843,actual,jetstream,1941.3614196777344,43.61961,44.50662029481085,77197.74102445823,0,3683.3125,4.340857002951882
2026-02-25T07:48:22.258532,actual,motionmark,14697.06282043457,319.89667,45.94315664628385,57051.92220899225,0,3940.5,4.084895908944239
2026-02-25T07:49:43.341736,actual,jetstream,1955.238037109375,43.61621,44.82824246098813,77303.55574258008,0,4196.375,4.339545960859819
